step,raw_loss,smooth_loss
0,4.177246570587158,4.177246570587158
1,4.149349212646484,4.1758517026901245
2,4.147453308105469,4.174431782960892
3,4.168278694152832,4.174124128520489
4,4.185210227966309,4.1746784334927804
5,4.152931213378906,4.173591072487087
6,4.151630878448486,4.172493062785157
7,4.145023822784424,4.17111960078512
8,4.18335485458374,4.171731363475051
9,4.126369476318359,4.169463269117217
10,4.161805152893066,4.169080363306009
11,4.12324333190918,4.1667885117361685
12,4.118643283843994,4.16438125034156
13,4.166117191314697,4.1644680473902165
14,4.126894474029541,4.162589368722183
15,4.117415904998779,4.160330695536013
16,4.099262714385986,4.157277296478512
17,4.102218151092529,4.154524339209212
18,4.108564376831055,4.152226341090304
19,4.1575775146484375,4.152493899768211
20,4.106797218322754,4.150209065695938
21,4.129478931427002,4.1491725589824915
22,4.1138997077941895,4.1474089164230765
23,4.047750949859619,4.142426018094904
24,4.111052989959717,4.140857366688144
25,4.075451850891113,4.137587090898292
26,4.117096900939941,4.136562581400375
27,4.099892616271973,4.134729083143954
28,4.119055271148682,4.133945392544191
29,4.097473621368408,4.1321218039854015
30,4.103112697601318,4.130671348666198
31,4.069322109222412,4.127603886694009
32,4.044843673706055,4.123465876044611
33,4.028258800506592,4.118705522267709
34,4.095098972320557,4.1175251947703515
35,4.070221900939941,4.115160030078831
36,4.072579860687256,4.1130310216092525
37,4.012239933013916,4.1079914671794855
38,4.024380207061768,4.103810904173599
39,4.0495171546936035,4.1010962166996
40,4.050985336303711,4.098590672679805
41,4.022994041442871,4.094810841117958
42,4.053548812866211,4.092747739705371
43,4.036067485809326,4.089913727010568
44,4.110173225402832,4.090926701930181
45,4.047117233276367,4.08873622849749
46,4.027744770050049,4.085686655575119
47,4.08979606628418,4.085892126110572
48,4.025086402893066,4.082851839949697
49,4.04273796081543,4.080846145992984
50,4.060649394989014,4.079836308442785
51,4.0215067863464355,4.076919832337968
52,4.04530143737793,4.075338912589966
53,4.019793510437012,4.072561642482318
54,4.068422317504883,4.072354676233447
55,3.9499428272247314,4.06623408378301
56,4.0683207511901855,4.066338417153369
57,4.098724365234375,4.067957714557419
58,4.076501846313477,4.068384921145222
59,4.014219284057617,4.065676639290842
60,3.9918107986450195,4.061983347258551
61,3.9390335083007812,4.055835855310662
62,3.9729604721069336,4.051692086150476
63,4.03120756149292,4.050667859917598
64,4.047396659851074,4.050504299914272
65,4.037164211273193,4.049837295482218
66,3.9912078380584717,4.046905822611031
67,4.000822067260742,4.044601634843516
68,4.032983303070068,4.044020718254844
69,4.040942192077637,4.043866791945984
70,3.9942924976348877,4.041388077230429
71,3.9494588375091553,4.036791615244365
72,3.9396772384643555,4.031935896405364
73,3.9833991527557373,4.029509059222883
74,3.99277663230896,4.027672437877186
75,4.001649856567383,4.0263713088116955
76,3.9983789920806885,4.024971692975145
77,3.997715950012207,4.023608905826998
78,3.8553881645202637,4.015197868761661
79,4.001353740692139,4.014505662358185
80,3.860933542251587,4.006827056352855
81,3.993056058883667,4.006138506479395
82,3.8718864917755127,3.9994259057442014
83,4.0084309577941895,3.9998761583467006
84,3.9906625747680664,3.999415479167769
85,3.997065782546997,3.9992979943367306
86,3.910963535308838,3.994881271385336
87,3.943490982055664,3.992311756918852
88,3.993138074874878,3.992353072816653
89,4.050299167633057,3.9952503775574733
90,3.987910032272339,3.994883360293217
91,3.90268611907959,3.9902734982325354
92,3.9163658618927,3.9865781164155436
93,3.928067684173584,3.9836525948034454
94,3.9727537631988525,3.983107653223216
95,3.992903232574463,3.983597432190778
96,3.9009382724761963,3.9794644742050487
97,3.9032814502716064,3.9756553230083767
98,3.9930529594421387,3.9765252048300646
99,3.945418357849121,3.9749698624810175
100,3.8519997596740723,3.96882135734067
101,3.9322404861450195,3.966992313780888
102,3.787477970123291,3.958016596598008
103,3.800166606903076,3.9501240971132616
104,3.8711774349212646,3.9461767640036616
105,3.865387439727783,3.9421372977898677
106,3.8560616970062256,3.9378335177506854
107,3.869837522506714,3.9344337179884867
108,3.800422430038452,3.927733153590985
109,3.8376569747924805,3.9232293446510598
110,3.935641288757324,3.923849941856373
111,3.8553848266601562,3.920426686096562
112,3.96297550201416,3.922554126892442
113,3.8500115871429443,3.9189269999049676
114,3.6658873558044434,3.9062750176999415
115,3.83103084564209,3.9025128090970487
116,3.8567752838134766,3.90022593283287
117,3.7028980255126953,3.890359537466861
118,3.766352653503418,3.8841591932686885
119,3.9631330966949463,3.8881078884400013
120,3.8338189125061035,3.8853934396433067
121,3.798032760620117,3.881025405692147
122,3.7819154262542725,3.8760699067202533
123,3.8651187419891357,3.875522348483697
124,3.898555040359497,3.876673983077487
125,3.792778968811035,3.872479232364164
126,3.832301378250122,3.8704703396584623
127,3.8192899227142334,3.8679113188112506
128,3.9113807678222656,3.8700847912618013
129,3.8957056999206543,3.871365836694744
130,3.6958184242248535,3.8625884660712497
131,3.8403310775756836,3.8614755966464713
132,3.8126797676086426,3.85903580519458
133,3.8128726482391357,3.856727647346808
134,3.833967447280884,3.8555896373435115
135,3.6502599716186523,3.8453231540572683
136,3.847595453262329,3.845436769017521
137,3.72865891456604,3.839597876294947
138,3.899345874786377,3.842585276219519
139,3.8244788646698,3.841679955642033
140,3.8779537677764893,3.8434936462487563
141,3.816776990890503,3.8421578134808434
142,3.853986978530884,3.842749271733345
143,3.8035361766815186,3.840788616980754
144,3.9203896522521973,3.844768668744326
145,3.7313122749328613,3.8390958490537526
146,3.820725679397583,3.838177340570944
147,3.8938586711883545,3.8409614071018146
148,3.748229503631592,3.8363248119283035
149,3.6413116455078125,3.826574153607279
150,3.7920291423797607,3.824846903045903
151,3.7197835445404053,3.819593735120628
152,3.8166704177856445,3.819447569253879
153,3.825640916824341,3.819757236632402
154,3.8894145488739014,3.8232401022444775
155,3.900080680847168,3.827082131174612
156,3.7461414337158203,3.8230350963016724
157,3.7682912349700928,3.8202979032350934
158,3.8884782791137695,3.823706922029027
159,3.8261220455169678,3.823827678203424
160,3.8213794231414795,3.823705265450327
161,3.783876657485962,3.8217138350521087
162,3.8101565837860107,3.8211359724888037
163,3.8326966762542725,3.821714007677077
164,3.9066290855407715,3.825959761570261
165,3.834080219268799,3.826365784455188
166,3.5594751834869385,3.8130212544067756
167,3.917450428009033,3.8182427130868883
168,3.6985857486724854,3.812259864866168
169,3.772156238555908,3.8102546835506548
170,3.7241735458374023,3.805950626664992
171,3.719271421432495,3.8016166664033673
172,3.8189399242401123,3.8024828292952044
173,3.836890697479248,3.8042032227044067
174,3.8195180892944336,3.8049689660339077
175,3.7874348163604736,3.8040922585502357
176,3.8264026641845703,3.8052077788319525
177,3.7170801162719727,3.8008013957039535
178,3.8176302909851074,3.8016428404680114
179,3.644331455230713,3.7937772712061464
180,3.6906421184539795,3.788620513568538
181,3.84670352935791,3.7915246643580067
182,3.7611734867095947,3.790007105475586
183,3.8758561611175537,3.7942995582576846
184,3.8300464153289795,3.7960869011112495
185,3.872089385986328,3.7998870253550034
186,3.863356351852417,3.803060491679874
187,3.7989070415496826,3.8028528191733644
188,3.7695260047912598,3.8011864784542593
189,3.6078598499298096,3.7915201470280366
190,3.749229907989502,3.78940563507611
191,3.7831685543060303,3.789093781037606
192,3.766411304473877,3.7879596572094196
193,3.8957135677337646,3.793347352735637
194,3.819126605987549,3.7946363153982325
195,3.621675968170166,3.785988298036829
196,3.577777147293091,3.7755777404996422
197,3.5135748386383057,3.7624775954065752
198,3.8474647998809814,3.7667269556302956
199,3.707646369934082,3.763772926345485
200,3.7655060291290283,3.7638595814846623
201,3.7097156047821045,3.7611523826495343
202,3.483745574951172,3.747282042264616
203,3.585977077484131,3.739216794025592
204,3.6297109127044678,3.7337414999595357
205,3.7191226482391357,3.733010557373516
206,3.5601468086242676,3.7243673699360533
207,3.809568166732788,3.7286274097758905
208,3.638458728790283,3.7241189757266104
209,3.6079726219177246,3.7183116580361664
210,3.6262240409851074,3.7137072771836133
211,3.552792549133301,3.7056615407810978
212,3.560687780380249,3.6984128527610554
213,3.773655414581299,3.7021749808520674
214,3.754213809967041,3.704776922307816
215,3.7746338844299316,3.708269770413922
216,3.7079474925994873,3.7082536565232003
217,3.6962358951568604,3.7076527684548837
218,3.4891467094421387,3.696727465504247
219,3.503990650177002,3.687090624737885
220,3.7008867263793945,3.6877804298199606
221,3.8169844150543213,3.6942406290816785
222,3.7541091442108154,3.6972340548381353
223,3.7877197265625,3.7017583384243533
224,3.6715316772460938,3.70024700536544
225,3.5967798233032227,3.6950736462623293
226,3.666905403137207,3.693665234106073
227,3.7680652141571045,3.6973852331086245
228,3.503048896789551,3.687668416292671
229,3.837552070617676,3.695162599008921
230,3.479304075241089,3.6843696728205293
231,3.60941219329834,3.68062179884442
232,3.6132924556732178,3.67725533168586
233,3.805018901824951,3.683643510192814
234,3.613114833831787,3.680117076374763
235,3.589933395385742,3.675607892325312
236,3.7096445560455322,3.677309725511323
237,3.6741983890533447,3.677154158688424
238,3.6388497352600098,3.6752389375170034
239,3.6529996395111084,3.6741269726167087
240,3.6382529735565186,3.6723332726636992
241,3.7442212104797363,3.6759276695545013
242,3.6475865840911865,3.674510615281336
243,3.6398751735687256,3.6727788431957054
244,3.665454626083374,3.6724126323400887
245,3.4640066623687744,3.661992333841523
246,3.5366640090942383,3.6557259176041588
247,3.7183947563171387,3.658859359539808
248,3.7234318256378174,3.662087982844708
249,3.583261728286743,3.65814667011681
250,3.8159615993499756,3.666037416578468
251,3.821502208709717,3.6738106561850308
252,3.522256851196289,3.6662329659355937
253,3.5647189617156982,3.6611572657245985
254,3.603221893310547,3.6582604971038957
255,3.6869921684265137,3.6596970806700266
256,3.6630380153656006,3.659864127404805
257,3.577881097793579,3.6557649759242437
258,3.5306785106658936,3.649510652661326
259,3.4270904064178467,3.6383896403491525
260,3.573096990585327,3.635125007860961
261,3.877532720565796,3.647245393496203
262,3.8461122512817383,3.65718873638548
263,3.487487554550171,3.6487036772937143
264,3.557790756225586,3.6441580312403077
265,3.4234533309936523,3.633122796227975
266,3.6320862770080566,3.6330709702669792
267,3.704752206802368,3.6366550320937487
268,3.6541810035705566,3.637531330667589
269,3.739748001098633,3.642642164189141
270,3.5266482830047607,3.636842470129922
271,3.566952705383301,3.633347981892591
272,3.7015082836151123,3.636755996978717
273,3.7154130935668945,3.6406888518081257
274,3.5849876403808594,3.6379037912367624
275,3.5223629474639893,3.632126749048124
276,3.5722033977508545,3.6291305814832606
277,3.6956214904785156,3.6324551269330234
278,3.5289669036865234,3.627280715770698
279,3.559274196624756,3.623880389813401
280,3.7919583320617676,3.6322842869258194
281,3.7394871711730957,3.6376444311381833
282,3.6810386180877686,3.6398141404856625
283,3.423734188079834,3.629010142865371
284,3.615800619125366,3.628349666678371
285,3.5431127548217773,3.6240878210855416
286,3.4170024394989014,3.61373355200621
287,3.239976406097412,3.59504569471077
288,3.349332094192505,3.582760014684857
289,3.2580528259277344,3.566524655247001
290,3.7532474994659424,3.575860797457948
