split,step,loss
train,100,8.485880851745605
train,200,8.074268341064453
train,300,7.995688438415527
train,400,7.903384208679199
train,500,7.852188587188721
train,600,7.815353870391846
train,700,7.731997013092041
train,800,7.685346603393555
train,900,7.610044956207275
train,1000,7.524593353271484
train,1100,7.51480770111084
train,1200,7.433051109313965
train,1300,7.4116644859313965
train,1400,7.352330684661865
train,1500,7.304188251495361
train,1600,7.289341449737549
train,1700,7.23246955871582
train,1800,7.186855316162109
train,1900,7.167415618896484
train,2000,7.100209712982178
train,2100,7.106091022491455
train,2200,7.043229103088379
train,2300,7.030430793762207
train,2400,6.980562210083008
train,2500,6.933965682983398
train,2600,6.930027961730957
train,2700,6.879599571228027
train,2800,6.850400447845459
train,2900,6.840746879577637
train,3000,6.776727199554443
train,3100,6.807919979095459
train,3200,6.751816272735596
train,3300,6.736629962921143
train,3400,6.7143707275390625
train,3500,6.669480323791504
train,3600,6.692080020904541
train,3700,6.647982120513916
train,3800,6.620457172393799
train,3900,6.630762577056885
train,4000,6.5583415031433105
train,4100,6.608093738555908
train,4200,6.562209129333496
train,4300,6.534241199493408
train,4400,6.530511379241943
train,4500,6.493751525878906
train,4600,6.507584095001221
train,4700,6.476251125335693
train,4800,6.450657844543457
train,4900,6.464321136474609
train,5000,6.401662826538086
train,5100,6.441462993621826
train,5200,6.40759801864624
train,5300,6.392997741699219
train,5400,6.385305881500244
train,5500,6.3333563804626465
train,5600,6.367769241333008
train,5700,6.331493854522705
train,5800,6.30242395401001
train,5900,6.316653728485107
train,6000,6.266826152801514
train,6100,6.318367004394531
train,6200,6.274389743804932
train,6300,6.2587571144104
train,6400,6.255358695983887
train,6500,6.20294189453125
train,6600,6.244686603546143
train,6700,6.20781135559082
train,6800,6.179816246032715
train,6900,6.20920467376709
train,7000,6.143965721130371
train,7100,6.20064115524292
train,7200,6.166268348693848
train,7300,6.139761924743652
train,7400,6.149150371551514
train,7500,6.097392559051514
train,7600,6.140669345855713
train,7700,6.113440990447998
train,7800,6.068762302398682
train,7900,6.101304054260254
train,8000,6.041422367095947
train,8100,6.108771324157715
train,8200,6.066365718841553
train,8300,6.0450053215026855
