step,raw_loss,smooth_loss
0,4.1625895500183105,4.1625895500183105
1,4.12804651260376,4.160862398147583
2,4.193665981292725,4.16250257730484
3,4.13392448425293,4.161073672652245
4,4.205714225769043,4.163305700308085
5,4.192825794219971,4.164781705003679
6,4.1396026611328125,4.1635227528101355
7,4.148204326629639,4.1627568315011105
8,4.137179851531982,4.161477982502654
9,4.15426778793335,4.161117472774189
10,4.154857635498047,4.1608044809103815
11,4.154211044311523,4.160474809080438
12,4.115757942199707,4.158238965736402
13,4.095666408538818,4.155110337876523
14,4.127415657043457,4.15372560383487
15,4.146565914154053,4.153367619350829
16,4.115649223327637,4.151481699549669
17,4.106770038604736,4.149246116502423
18,4.089930534362793,4.146280337395441
19,4.135201454162598,4.145726393233799
20,4.100660800933838,4.143473113618801
21,4.065610885620117,4.1395800022188665
22,4.129300117492676,4.1390660079825565
23,4.0323357582092285,4.13372949549389
24,4.096621513366699,4.131874096387531
25,4.022911071777344,4.126425945157021
26,4.125705718994141,4.126389933848877
27,4.106784343719482,4.125409654342407
28,4.094910144805908,4.123884678865583
29,4.06507682800293,4.12094428632245
30,4.047205448150635,4.11725734441386
31,4.018657207489014,4.112327337567617
32,3.9955639839172363,4.106489169885098
33,3.9869813919067383,4.10051378098618
34,4.0655317306518555,4.098764678469464
35,3.981670618057251,4.092909975448853
36,3.9479639530181885,4.08566267432732
37,4.017667293548584,4.082262905288384
38,4.017760753631592,4.079037797705544
39,3.9705071449279785,4.073611265066665
40,4.002795219421387,4.070070462784401
41,3.925501823425293,4.062842030816446
42,4.014919281005859,4.060445893325917
43,3.990368127822876,4.0569420050507645
44,4.052562236785889,4.0567230166375206
45,3.977673292160034,4.052770530413646
46,3.97247314453125,4.048755661119526
47,4.01010799407959,4.046823277767529
48,3.953726291656494,4.042168428461977
49,3.959256887435913,4.038022851410674
50,4.020636081695557,4.0371535129249185
51,3.917600154876709,4.031175845022508
52,3.9763331413269043,4.028433709837728
53,3.909226894378662,4.022473369064775
54,4.005404949188232,4.021619948070947
55,3.847541093826294,4.012916005358715
56,4.087817192077637,4.016661064694661
57,4.035574436187744,4.017606733269315
58,4.039028167724609,4.0186778049920795
59,3.944532871246338,4.0149705583047925
60,3.938735008239746,4.01115878080154
61,3.7827823162078857,3.9997399575718573
62,3.8594610691070557,3.992726013148617
63,3.9642701148986816,3.9913032182361206
64,3.9150302410125732,3.9874895693749433
65,4.0466718673706055,3.9904486842747264
