split,step,loss
train,100,8.084245681762695
train,200,7.493539810180664
train,300,7.196564674377441
train,400,6.9818549156188965
train,500,6.853688716888428
train,600,6.808221817016602
train,700,6.726625442504883
train,800,6.665555953979492
train,900,6.633413314819336
train,1000,6.544870376586914
train,1100,6.5588579177856445
train,1200,6.491160869598389
train,1300,6.447367191314697
train,1400,6.405304431915283
train,1500,6.336158275604248
train,1600,6.342525482177734
train,1700,6.28576135635376
train,1800,6.232583522796631
train,1900,6.235842704772949
train,2000,6.156980514526367
train,2100,6.2036919593811035
train,2200,6.148284912109375
train,2300,6.120197772979736
train,2400,6.108440399169922
train,2500,6.054623126983643
train,2600,6.083506107330322
train,2700,6.0486626625061035
train,2800,6.004451751708984
train,2900,6.032511234283447
train,3000,5.962836265563965
train,3100,6.026225566864014
train,3200,5.987071990966797
train,3300,5.961527347564697
train,3400,5.961326599121094
train,3500,5.90976619720459
train,3600,5.949623107910156
train,3700,5.922516822814941
train,3800,5.888387203216553
train,3900,5.922043800354004
train,4000,5.853939533233643
train,4100,5.923586845397949
train,4200,5.8858208656311035
train,4300,5.866279602050781
train,4400,5.872504234313965
train,4500,5.825130939483643
train,4600,5.871500015258789
train,4700,5.842098236083984
train,4800,5.815561294555664
train,4900,5.849109172821045
train,5000,5.783697605133057
train,5100,5.858239650726318
train,5200,5.826882839202881
train,5300,5.80921745300293
train,5400,5.820121765136719
train,5500,5.766262054443359
train,5600,5.815339088439941
train,5700,5.788990497589111
train,5800,5.760869026184082
train,5900,5.794100761413574
train,6000,5.7308549880981445
train,6100,5.807743549346924
train,6200,5.772215843200684
train,6300,5.756134033203125
train,6400,5.77097749710083
train,6500,5.714491367340088
train,6600,5.771852970123291
train,6700,5.744858264923096
train,6800,5.720798015594482
train,6900,5.760870933532715
train,7000,5.700162410736084
train,7100,5.7765092849731445
train,7200,5.746611595153809
train,7300,5.728547096252441
train,7400,5.746152400970459
train,7500,5.694379806518555
train,7600,5.750504016876221
train,7700,5.730202674865723
train,7800,5.69998836517334
train,7900,5.73920202255249
train,8000,5.67944860458374
train,8100,5.758363723754883
train,8200,5.729361534118652
train,8300,5.710793495178223
train,8400,5.727089881896973
train,8500,5.682187557220459
train,8600,5.736632347106934
train,8700,5.717209815979004
train,8800,5.688644886016846
train,8900,5.731699466705322
train,9000,5.666380405426025
train,9100,5.747142314910889
train,9200,5.714576721191406
train,9300,5.697999954223633
train,9400,5.7105841636657715
train,9500,5.663788318634033
train,9600,5.712974548339844
train,9700,5.695559024810791
train,9800,5.663821697235107
train,9900,5.707313060760498
train,10000,5.6431565284729
train_subset,100,7.74596643447876
train_subset,200,7.406434059143066
train_subset,300,7.142312049865723
train_subset,400,6.995725154876709
train_subset,500,6.92437219619751
train_subset,600,6.842357158660889
train_subset,700,6.789710998535156
train_subset,800,6.744908809661865
train_subset,900,6.68187141418457
train_subset,1000,6.667415618896484
train_subset,1100,6.5743513107299805
train_subset,1200,6.562108516693115
train_subset,1300,6.52549934387207
train_subset,1400,6.497742176055908
train_subset,1500,6.468592643737793
train_subset,1600,6.407435894012451
train_subset,1700,6.389094829559326
train_subset,1800,6.346712589263916
train_subset,1900,6.304364204406738
train_subset,2000,6.300405502319336
train_subset,2100,6.219448089599609
train_subset,2200,6.221800327301025
train_subset,2300,6.212184906005859
