step,raw_loss,smooth_loss
0,4.196344375610352,4.196344375610352
1,4.203004360198975,4.1966773748397825
2,4.189838409423828,4.196335426568985
3,4.177088737487793,4.1953730921149255
4,4.229916572570801,4.197100266137719
5,4.164560317993164,4.195473268730491
6,4.146993160247803,4.1930492633063565
7,4.142208099365234,4.1905072051093
8,4.1121392250061035,4.18658880610414
9,4.1375732421875,4.1841380279083085
10,4.125219345092773,4.181192093767532
11,4.123631954193115,4.178314086788811
12,4.102412700653076,4.174519017482025
13,4.076806545257568,4.169633393870802
14,4.181283473968506,4.170215897875687
15,4.094504356384277,4.166430320801117
16,4.102607250213623,4.163239167271742
17,4.097255706787109,4.159939994247511
18,4.0363006591796875,4.15375802749412
19,4.139425754547119,4.153041413846769
20,4.126173973083496,4.151698041808606
21,4.070192813873291,4.14762278041184
22,4.07822847366333,4.1441530650744145
23,4.09259033203125,4.141574928422257
24,4.085037708282471,4.138748067415268
25,4.089017868041992,4.136261557446604
26,4.1150665283203125,4.135201805990289
27,4.108465194702148,4.133864975425882
28,4.02616024017334,4.1284797386632555
29,4.008736610412598,4.122492582250723
30,3.970950126647949,4.114915459470584
31,4.071930408477783,4.112766206920944
32,4.126872539520264,4.11347152355091
33,4.095367431640625,4.112566318955396
34,4.0732421875,4.110600112382626
35,4.019560813903809,4.106048147458685
36,4.074803352355957,4.104485907703548
37,4.035489559173584,4.10103609027705
38,4.073982238769531,4.099683397701675
39,4.162574768066406,4.102827966219912
40,4.083831787109375,4.101878157264385
41,4.106466770172119,4.102107587909772
42,4.058969020843506,4.099950659556458
43,4.040311813354492,4.09696871724636
44,3.9678573608398438,4.090513149426034
45,4.001897811889648,4.086082382549215
46,3.9959158897399902,4.081574057908753
47,4.0329484939575195,4.079142779711192
48,4.0079874992370605,4.075585015687485
49,4.002181053161621,4.071914817561192
50,3.9475014209747314,4.065694147731868
51,3.9462974071502686,4.059724310702788
52,4.043909549713135,4.058933572653306
53,3.9541404247283936,4.05369391525706
54,3.9831693172454834,4.050167685356482
55,3.9152700901031494,4.043422805593815
56,4.005329608917236,4.041518145759986
57,3.956676721572876,4.037276074550631
58,3.9218389987945557,4.0315042207628276
59,3.9814858436584473,4.029003301907609
60,3.9892594814300537,4.02701611088373
61,3.9436426162719727,4.0228474361531426
62,3.9428372383117676,4.018846926261074
63,3.937687397003174,4.014788949798179
64,4.004611015319824,4.014280053074261
65,4.02245569229126,4.014688835035111
66,4.153251647949219,4.021616975680816
67,3.9970133304595947,4.020386793419755
68,3.881575107574463,4.0134462091274905
69,3.9208343029022217,4.0088156138162265
70,4.0113301277160645,4.008941339511218
71,3.933958053588867,4.0051921752151
72,3.986466646194458,4.004255898764068
73,3.9468443393707275,4.001385320794401
74,3.9444336891174316,3.9985377392105526
75,4.032013893127441,4.000211546906397
76,3.9380221366882324,3.9971020763954885
77,3.828226327896118,3.98865828897052
78,3.7807469367980957,3.978262721361899
79,3.7999587059020996,3.9693475205889093
80,3.857273817062378,3.9637438354125827
81,3.8468451499938965,3.957898901141648
82,3.897001266479492,3.95485401940854
83,3.8409359455108643,3.949158115713656
84,3.8264362812042236,3.943022023988185
85,4.019750118255615,3.9468584287015562
86,3.7309911251068115,3.936065063521819
87,3.783498764038086,3.9284367485476324
88,3.8469531536102295,3.9243625688007624
89,3.9086692333221436,3.9235779020268318
90,3.8978140354156494,3.922289708696273
91,4.042147159576416,3.92828258124028
92,3.7101004123687744,3.917373472796705
93,3.9844489097595215,3.9207272446448456
94,3.897367238998413,3.919559244362524
95,3.882756471633911,3.917719105726093
96,3.963745594024658,3.9200204301410215
97,3.927966356277466,3.9204177264478437
98,3.7042288780212402,3.909608284026514
99,3.7094743251800537,3.8996015860841906
100,3.9107956886291504,3.9001612912114387
101,3.898414373397827,3.900073945320758
102,3.771303176879883,3.8936354068987145
103,3.8182363510131836,3.889865454104438
104,3.7630786895751953,3.883526115877976
105,3.7692177295684814,3.877810696562501
106,3.785841703414917,3.8732122469051222
107,4.009379863739014,3.8800206277468168
108,3.7116949558258057,3.8716043441507666
109,3.8018205165863037,3.8681151527725435
110,3.8171591758728027,3.8655673539275566
111,3.727509021759033,3.8586644373191303
112,3.7860167026519775,3.8550320505857725
113,3.800109624862671,3.8522859292996174
114,3.678318738937378,3.843587569781506
115,3.6974408626556396,3.8362802344252125
116,3.683589220046997,3.8286456837063017
117,3.6846635341644287,3.8214465762292082
118,3.8677031993865967,3.8237594073870778
119,3.69572114944458,3.817357494489953
120,3.8054189682006836,3.8167605681754897
121,3.57560133934021,3.8047026067337257
122,3.786083221435547,3.803771637468817
123,3.7710702419281006,3.802136567691781
124,3.54142165184021,3.789100821899203
125,3.649108648300171,3.782101213219251
126,3.8905863761901855,3.787525471367798
127,3.7597692012786865,3.7861376578633426
128,3.8748629093170166,3.7905739204360263
129,3.773529052734375,3.7897216770509434
130,4.0143256187438965,3.8009518741355914
131,3.60404634475708,3.791106597666666
132,3.6493656635284424,3.784019550959755
133,3.735562562942505,3.7815967015588923
134,3.7370541095733643,3.779369571959616
135,3.7253825664520264,3.776670221684237
