split,step,loss
train,1000,5.6345086097717285
train,2000,5.428652763366699
train,3000,5.398416042327881
train,4000,5.36781644821167
train,5000,5.289042949676514
train,6000,5.103152751922607
train,7000,4.851717472076416
train,8000,4.637232303619385
train,9000,4.497918128967285
train,10000,4.384403705596924
train,11000,4.284839153289795
train,12000,4.197520732879639
train,13000,4.123171806335449
train,14000,4.059774875640869
train,15000,4.005947113037109
train,16000,3.951554775238037
train,17000,3.9069664478302
train,18000,3.8644232749938965
train,19000,3.822824001312256
train,20000,3.79443359375
train,21000,3.768049478530884
train,22000,3.7285208702087402
train,23000,3.7102670669555664
train,24000,3.6845967769622803
train,25000,3.6554133892059326
train,26000,3.6364119052886963
train,27000,3.6185290813446045
train,28000,3.6007282733917236
train,29000,3.581556797027588
train,30000,3.5596976280212402
train,31000,3.5424513816833496
train,32000,3.5200140476226807
train,33000,3.510180711746216
train,34000,3.4876222610473633
train,35000,3.4682865142822266
train,36000,3.4512619972229004
train,37000,3.43249773979187
train,38000,3.4211063385009766
train,39000,3.4027483463287354
train,40000,3.384652853012085
train,41000,3.373342990875244
train,42000,3.349243640899658
train,43000,3.3323264122009277
train,44000,3.313896894454956
train,45000,3.302424907684326
train,46000,3.2842648029327393
train,47000,3.2666897773742676
train,48000,3.2505311965942383
train,49000,3.236790657043457
train,50000,3.2127702236175537
validation_subset,1000,5.469438463449478
validation_subset,2000,5.429387152194977
validation_subset,3000,5.407130420207977
validation_subset,4000,5.363861531019211
validation_subset,5000,5.2513129115104675
validation_subset,6000,5.032545506954193
validation_subset,7000,4.801612377166748
validation_subset,8000,4.648860305547714
validation_subset,9000,4.542397737503052
validation_subset,10000,4.458020806312561
validation_subset,11000,4.380133956670761
validation_subset,12000,4.3230882585048676
validation_subset,13000,4.262912958860397
validation_subset,14000,4.2183102667331696
validation_subset,15000,4.184368848800659
validation_subset,16000,4.143056720495224
validation_subset,17000,4.110086530447006
validation_subset,18000,4.095391511917114
validation_subset,19000,4.051578909158707
validation_subset,20000,4.024453654885292
validation_subset,21000,4.0205332934856415
validation_subset,22000,3.986830949783325
validation_subset,23000,3.9748404175043106
validation_subset,24000,3.954893857240677
validation_subset,25000,3.9558726251125336
validation_subset,26000,3.9406841695308685
validation_subset,27000,3.9352253526449203
validation_subset,28000,3.9054336547851562
validation_subset,29000,3.8918385803699493
validation_subset,30000,3.8702512234449387
validation_subset,31000,3.8594446033239365
validation_subset,32000,3.852653205394745
validation_subset,33000,3.8391013592481613
validation_subset,34000,3.8373623192310333
validation_subset,35000,3.824403941631317
validation_subset,36000,3.8073250204324722
validation_subset,37000,3.8044186383485794
validation_subset,38000,3.8113900274038315
validation_subset,39000,3.775247350335121
validation_subset,40000,3.768739566206932
validation_subset,41000,3.75867623090744
validation_subset,42000,3.761102333664894
validation_subset,43000,3.736936718225479
validation_subset,44000,3.7341207563877106
validation_subset,45000,3.724407523870468
validation_subset,46000,3.713930681347847
validation_subset,47000,3.7008812576532364
validation_subset,48000,3.6948142647743225
validation_subset,49000,3.6856207102537155
validation_subset,50000,3.684450551867485
