split,step,loss
train,100,9.005627632141113
train,200,8.565873146057129
train,300,8.439913749694824
train,400,8.332687377929688
train,500,8.272534370422363
train,600,8.238584518432617
train,700,8.18243408203125
train,800,8.164371490478516
train,900,8.11660099029541
train,1000,8.075881958007812
train,1100,8.077630996704102
train,1200,8.034428596496582
train,1300,8.04325008392334
train,1400,8.008818626403809
train,1500,7.999163627624512
train,1600,7.995006084442139
train,1700,7.972628593444824
train,1800,7.962052822113037
train,1900,7.948238372802734
train,2000,7.925861835479736
train,2100,7.930039405822754
train,2200,7.898191928863525
train,2300,7.924924373626709
train,2400,7.888567924499512
train,2500,7.8886260986328125
train,2600,7.8850274085998535
train,2700,7.862987995147705
train,2800,7.867453575134277
train,2900,7.854390621185303
train,3000,7.830964088439941
train,3100,7.84419059753418
train,3200,7.813309192657471
train,3300,7.833761215209961
train,3400,7.801621913909912
train,3500,7.798429489135742
train,3600,7.8062334060668945
train,3700,7.780230522155762
train,3800,7.782690048217773
train,3900,7.77073335647583
train,4000,7.739060401916504
train,4100,7.765469074249268
train,4200,7.731083869934082
train,4300,7.737015247344971
train,4400,7.71558141708374
train,4500,7.711828231811523
train,4600,7.719886779785156
train,4700,7.693825721740723
train,4800,7.699609279632568
train,4900,7.684704303741455
train,5000,7.6564178466796875
train,5100,7.6798224449157715
train,5200,7.6509294509887695
train,5300,7.667241096496582
train,5400,7.642936706542969
train,5500,7.624941825866699
train,5600,7.6516571044921875
train,5700,7.614075660705566
train,5800,7.621145248413086
train,5900,7.611415863037109
train,6000,7.584802627563477
train,6100,7.624246597290039
train,6200,7.5727219581604
train,6300,7.596749305725098
train,6400,7.573085784912109
train,6500,7.552614688873291
train,6600,7.580989837646484
train,6700,7.541368007659912
train,6800,7.543125629425049
train,6900,7.547361373901367
train,7000,7.506755352020264
train,7100,7.546145439147949
train,7200,7.511281490325928
train,7300,7.521844863891602
train,7400,7.502526760101318
train,7500,7.4914374351501465
train,7600,7.515366077423096
train,7700,7.479696273803711
train,7800,7.478191375732422
train,7900,7.477598190307617
train,8000,7.445657730102539
train,8100,7.49045467376709
train,8200,7.4494476318359375
train,8300,7.462146282196045
train,8400,7.439975261688232
train,8500,7.424267292022705
train,8600,7.460493564605713
train,8700,7.420372009277344
train,8800,7.42166805267334
train,8900,7.4315619468688965
train,9000,7.387186050415039
train,9100,7.428825378417969
train,9200,7.389404296875
train,9300,7.404872894287109
train,9400,7.38946533203125
train,9500,7.373922348022461
train,9600,7.398532390594482
train,9700,7.374819278717041
train,9800,7.366161346435547
train,9900,7.371199607849121
train,10000,7.335930824279785
train,10100,7.37949800491333
train,10200,7.3420023918151855
train,10300,7.359720706939697
train,10400,7.337214946746826
train,10500,7.32705020904541
train,10600,7.351931571960449
train,10700,7.308958053588867
train,10800,7.312119483947754
train,10900,7.31909704208374
train,11000,7.290621280670166
train,11100,7.328766822814941
train,11200,7.290843486785889
train,11300,7.305577278137207
train,11400,7.289300918579102
train,11500,7.2660813331604
train,11600,7.30129861831665
train,11700,7.275757789611816
train,11800,7.2707438468933105
train,11900,7.275831699371338
train,12000,7.235012054443359
train,12100,7.285121917724609
train,12200,7.250346660614014
train,12300,7.2631049156188965
train,12400,7.240896224975586
train,12500,7.216176986694336
train,12600,7.254810810089111
train,12700,7.2255706787109375
train,12800,7.226495265960693
train,12900,7.228088855743408
train,13000,7.182676792144775
train,13100,7.235447883605957
train,13200,7.196472644805908
train,13300,7.214497089385986
train,13400,7.20247745513916
train,13500,7.171194076538086
train,13600,7.196474552154541
train,13700,7.183614253997803
train,13800,7.1685614585876465
train,13900,7.182422161102295
train,14000,7.138557434082031
train,14100,7.194408893585205
train,14200,7.153349876403809
train,14300,7.164209365844727
train,14400,7.1497697830200195
train,14500,7.129297733306885
train,14600,7.159944534301758
train,14700,7.133029460906982
train,14800,7.128475189208984
train,14900,7.141323089599609
train,15000,7.0804443359375
train,15100,7.150347709655762
train,15200,7.098674297332764
train,15300,7.123669147491455
train,15400,7.090287208557129
train,15500,7.074226379394531
train,15600,7.1100616455078125
train,15700,7.088657855987549
train,15800,7.08072566986084
train,15900,7.081842422485352
train,16000,7.051669597625732
train,16100,7.0958757400512695
train,16200,7.064858436584473
train,16300,7.076910972595215
