split,step,loss
train,40,9.932321548461914
train,80,9.614320755004883
train,120,9.445371627807617
train,160,9.34195613861084
train,200,9.269918441772461
train,240,9.19536304473877
train,280,9.144828796386719
train,320,9.137019157409668
train,360,9.075963973999023
train,400,9.041461944580078
train,440,9.042874336242676
train,480,9.002735137939453
train,520,8.948579788208008
train,560,8.931123733520508
train,600,8.897309303283691
train,640,8.87720012664795
train,680,8.851755142211914
train,720,8.830728530883789
train,760,8.769399642944336
train,800,8.798507690429688
train,840,8.80075740814209
train,880,8.76324462890625
train,920,8.79702091217041
train,960,8.73926067352295
train,1000,8.7478609085083
train,1040,8.719427108764648
train,1080,8.708028793334961
train,1120,8.68187141418457
train,1160,8.665421485900879
train,1200,8.684179306030273
train,1240,8.705499649047852
train,1280,8.68482494354248
train,1320,8.609000205993652
train,1360,8.66987419128418
train,1400,8.624459266662598
train,1440,8.627290725708008
train,1480,8.625079154968262
train,1520,8.618898391723633
train,1560,8.595858573913574
train,1600,8.588460922241211
train,1640,8.556875228881836
train,1680,8.571228981018066
train,1720,8.50893497467041
train,1760,8.544368743896484
train,1800,8.526897430419922
train,1840,8.537626266479492
train,1880,8.47852611541748
train,1920,8.51978588104248
train,1960,8.504776954650879
train,2000,8.538069725036621
validation_subset,40,9.719737648963928
validation_subset,80,9.512265682220459
validation_subset,120,9.383317470550537
validation_subset,160,9.291187167167664
validation_subset,200,9.21938157081604
validation_subset,240,9.159401893615723
validation_subset,280,9.109580755233765
validation_subset,320,9.067022323608398
validation_subset,360,9.02742624282837
validation_subset,400,8.992631673812866
validation_subset,440,8.960696458816528
validation_subset,480,8.930034637451172
validation_subset,520,8.902109026908875
validation_subset,560,8.877552509307861
validation_subset,600,8.853360414505005
validation_subset,640,8.830492854118347
validation_subset,680,8.808711051940918
validation_subset,720,8.788420557975769
validation_subset,760,8.769698143005371
validation_subset,800,8.752284288406372
validation_subset,840,8.735891938209534
validation_subset,880,8.719808340072632
validation_subset,920,8.70560348033905
validation_subset,960,8.691205263137817
validation_subset,1000,8.677981972694397
validation_subset,1040,8.664565205574036
validation_subset,1080,8.651526808738708
validation_subset,1120,8.639424324035645
validation_subset,1160,8.627830386161804
validation_subset,1200,8.616920590400696
validation_subset,1240,8.606176376342773
validation_subset,1280,8.595852494239807
validation_subset,1320,8.58643388748169
validation_subset,1360,8.576399207115173
validation_subset,1400,8.56730055809021
validation_subset,1440,8.558625340461731
validation_subset,1480,8.549861907958984
validation_subset,1520,8.541943073272705
validation_subset,1560,8.533449292182922
validation_subset,1600,8.526082515716553
validation_subset,1640,8.518080353736877
validation_subset,1680,8.510830879211426
validation_subset,1720,8.503970861434937
validation_subset,1760,8.496699690818787
validation_subset,1800,8.489464163780212
validation_subset,1840,8.482890009880066
validation_subset,1880,8.476073384284973
validation_subset,1920,8.46955394744873
validation_subset,1960,8.464189171791077
validation_subset,2000,8.458264827728271
