split,step,loss
train,100,8.19284725189209
train,200,7.787428855895996
train,300,7.474106788635254
train,400,7.171992778778076
train,500,6.958695411682129
train,600,6.850203037261963
train,700,6.729804039001465
train,800,6.645812034606934
train,900,6.581085681915283
train,1000,6.455130577087402
train,1100,6.444492816925049
train,1200,6.3556647300720215
train,1300,6.296709060668945
train,1400,6.252543926239014
train,1500,6.168610572814941
train,1600,6.1669793128967285
train,1700,6.1089091300964355
train,1800,6.043233394622803
train,1900,6.039695739746094
train,2000,5.962862014770508
train,2100,5.985515594482422
train,2200,5.932654857635498
train,2300,5.89897346496582
train,2400,5.881367206573486
train,2500,5.819941997528076
train,2600,5.844147682189941
train,2700,5.7992730140686035
train,2800,5.76369571685791
train,2900,5.777333736419678
train,3000,5.699408531188965
train,3100,5.75200891494751
train,3200,5.708217620849609
train,3300,5.676525592803955
train,3400,5.679657936096191
train,3500,5.6220903396606445
train,3600,5.6654510498046875
train,3700,5.626642227172852
train,3800,5.587540149688721
train,3900,5.618544101715088
train,4000,5.540157794952393
train,4100,5.603845596313477
train,4200,5.571295261383057
train,4300,5.532346248626709
train,4400,5.556083679199219
train,4500,5.501408576965332
train,4600,5.536375045776367
train,4700,5.511420726776123
train,4800,5.479385852813721
train,4900,5.509119033813477
train,5000,5.440339088439941
train,5100,5.495243549346924
train,5200,5.469254493713379
train,5300,5.446898460388184
train,5400,5.469050407409668
train,5500,5.401895046234131
train,5600,5.449253559112549
train,5700,5.428621292114258
train,5800,5.392261981964111
train,5900,5.421665668487549
train,6000,5.368794918060303
train,6100,5.430605411529541
train,6200,5.3961358070373535
train,6300,5.379551410675049
train,6400,5.397328853607178
train,6500,5.331412315368652
train,6600,5.383573055267334
train,6700,5.358249187469482
train,6800,5.325839519500732
train,6900,5.36850643157959
train,7000,5.299910068511963
train,7100,5.366514682769775
train,7200,5.338276386260986
train,7300,5.311214447021484
train,7400,5.338291645050049
train,7500,5.276162147521973
train,7600,5.334163188934326
train,7700,5.314416408538818
train,7800,5.268522262573242
train,7900,5.313597679138184
train,8000,5.248415946960449
train,8100,5.328705787658691
train,8200,5.286088943481445
train,8300,5.2690324783325195
train,8400,5.294342041015625
train,8500,5.227210521697998
train,8600,5.28758430480957
train,8700,5.270962238311768
train,8800,5.224449157714844
train,8900,5.283649921417236
train,9000,5.210528373718262
train,9100,5.272616386413574
train,9200,5.2500529289245605
train,9300,5.224007606506348
train,9400,5.24646520614624
train,9500,5.199131488800049
train,9600,5.246368885040283
train,9700,5.2344865798950195
train,9800,5.190924167633057
train,9900,5.23331880569458
train,10000,5.178768634796143
train,10100,5.2356719970703125
train,10200,5.216856479644775
train,10300,5.190969944000244
train,10400,5.217049598693848
train,10500,5.1603593826293945
train,10600,5.218508243560791
train,10700,5.187714099884033
train,10800,5.160576820373535
train,10900,5.196110725402832
train,11000,5.146645545959473
train,11100,5.2065958976745605
train,11200,5.1861066818237305
train,11300,5.153200149536133
train,11400,5.189614295959473
train,11500,5.130995273590088
train,11600,5.17902135848999
train,11700,5.171943187713623
train,11800,5.140405654907227
train,11900,5.179548263549805
train,12000,5.111119270324707
train,12100,5.179605484008789
train,12200,5.158163547515869
train,12300,5.136959552764893
train,12400,5.165388584136963
train,12500,5.100978374481201
train,12600,5.1619157791137695
train,12700,5.143831729888916
train,12800,5.110671043395996
train,12900,5.151336669921875
train,13000,5.08521032333374
train,13100,5.155982971191406
train,13200,5.133225440979004
train,13300,5.11533784866333
train,13400,5.140511989593506
train,13500,5.07798957824707
train,13600,5.134984493255615
train,13700,5.128468990325928
train,13800,5.078461647033691
train,13900,5.130956172943115
train,14000,5.062678337097168
train,14100,5.143959999084473
train,14200,5.11082124710083
train,14300,5.087424278259277
train,14400,5.1156206130981445
train,14500,5.0582756996154785
train,14600,5.111851692199707
train,14700,5.103473663330078
train,14800,5.068026542663574
train,14900,5.108336448669434
train,15000,5.0335493087768555
train,15100,5.116315841674805
train,15200,5.088517189025879
train,15300,5.069650650024414
train,15400,5.088305473327637
train,15500,5.026007175445557
train,15600,5.0965256690979
train,15700,5.086154460906982
train,15800,5.051191329956055
train,15900,5.084587574005127
train,16000,5.027953147888184
train,16100,5.093728065490723
train,16200,5.082787990570068
train,16300,5.051905632019043
train,16400,5.078423500061035
train,16500,5.025416374206543
train,16600,5.073920726776123
train,16700,5.06273078918457
train,16800,5.036005973815918
train,16900,5.0756683349609375
train,17000,5.013175964355469
train,17100,5.079695224761963
train,17200,5.058050632476807
train,17300,5.044180393218994
train,17400,5.064331531524658
train,17500,5.005528450012207
train,17600,5.065849781036377
train,17700,5.049108982086182
train,17800,5.012438774108887
train,17900,5.054755210876465
train,18000,5.005097389221191
train,18100,5.0673508644104
train,18200,5.04306697845459
train,18300,5.020777702331543
train,18400,5.052191257476807
train,18500,4.991943836212158
train,18600,5.045361042022705
train,18700,5.02907133102417
train,18800,4.992767333984375
train,18900,5.049966812133789
train,19000,4.9829864501953125
train,19100,5.042963027954102
train,19200,5.036000728607178
train,19300,5.009828567504883
train,19400,5.036955833435059
train,19500,4.9731550216674805
train,19600,5.027469635009766
train,19700,5.022313117980957
train,19800,4.989612102508545
train,19900,5.018491268157959
train,20000,4.967537879943848
train,20100,5.026045799255371
train,20200,5.011589050292969
train,20300,4.990009784698486
train,20400,5.021207809448242
train,20500,4.96694278717041
train,20600,5.019359111785889
train,20700,4.998858451843262
train,20800,4.963199138641357
train,20900,5.018091201782227
train,21000,4.946166515350342
train,21100,5.027003288269043
train,21200,4.997376441955566
train,21300,4.985748291015625
train,21400,5.010436534881592
train,21500,4.953819751739502
train,21600,5.010711193084717
train,21700,4.992006778717041
train,21800,4.957114219665527
train,21900,5.006847858428955
train,22000,4.936970233917236
train,22100,5.01565408706665
train,22200,4.98713493347168
train,22300,4.970138072967529
train,22400,4.997195243835449
train,22500,4.937188148498535
train,22600,4.993279457092285
train,22700,4.978381633758545
train,22800,4.946110248565674
train,22900,4.99967622756958
train,23000,4.9235124588012695
train,23100,4.99778938293457
train,23200,4.9834065437316895
train,23300,4.957464218139648
train,23400,4.990780830383301
train,23500,4.926668643951416
train,23600,4.990945816040039
train,23700,4.980244159698486
train,23800,4.932248592376709
train,23900,4.979457855224609
train,24000,4.924135208129883
train,24100,4.986637592315674
train,24200,4.972865104675293
train,24300,4.946202278137207
train,24400,4.985287189483643
train,24500,4.924429416656494
train,24600,4.972937107086182
train,24700,4.9635467529296875
train,24800,4.923506736755371
train,24900,4.974498748779297
train,25000,4.910955905914307
train,25100,4.979969501495361
train,25200,4.960550785064697
train,25300,4.93808650970459
train,25400,4.970130443572998
train,25500,4.914154052734375
train,25600,4.9544196128845215
train,25700,4.945496082305908
train,25800,4.91740608215332
train,25900,4.960374355316162
train,26000,4.907840728759766
train,26100,4.983219623565674
train,26200,4.95400857925415
train,26300,4.932425022125244
train,26400,4.95608377456665
train,26500,4.900912284851074
train,26600,4.95941162109375
train,26700,4.952215671539307
train,26800,4.9066362380981445
train,26900,4.956053733825684
train,27000,4.899967193603516
train,27100,4.962335109710693
train,27200,4.956199645996094
train,27300,4.924140930175781
train,27400,4.9535346031188965
train,27500,4.89312744140625
train,27600,4.944533348083496
train,27700,4.947265148162842
train,27800,4.899033069610596
train,27900,4.946573257446289
