split,step,loss
train,100,9.21865177154541
train,200,8.779346466064453
train,300,8.634191513061523
train,400,8.519925117492676
train,500,8.450138092041016
train,600,8.411749839782715
train,700,8.351279258728027
train,800,8.331222534179688
train,900,8.282553672790527
train,1000,8.23915958404541
train,1100,8.239583969116211
train,1200,8.194375038146973
train,1300,8.201973915100098
train,1400,8.167384147644043
train,1500,8.15488338470459
train,1600,8.149765968322754
train,1700,8.127622604370117
train,1800,8.114788055419922
train,1900,8.099508285522461
train,2000,8.077733993530273
train,2100,8.080231666564941
train,2200,8.048681259155273
train,2300,8.074645042419434
train,2400,8.039410591125488
train,2500,8.038411140441895
train,2600,8.035026550292969
train,2700,8.015105247497559
train,2800,8.018508911132812
train,2900,8.005659103393555
train,3000,7.984960079193115
train,3100,7.99592399597168
train,3200,7.9695892333984375
train,3300,7.991565227508545
train,3400,7.962242126464844
train,3500,7.96133279800415
train,3600,7.969772815704346
train,3700,7.950643539428711
train,3800,7.955140590667725
train,3900,7.943819522857666
train,4000,7.919138431549072
train,4100,7.940999984741211
train,4200,7.914826393127441
train,4300,7.9247727394104
train,4400,7.905529499053955
train,4500,7.906840801239014
train,4600,7.915139675140381
train,4700,7.896500110626221
train,4800,7.906387805938721
train,4900,7.8886542320251465
train,5000,7.872905731201172
train,5100,7.88843297958374
train,5200,7.869321823120117
train,5300,7.88881254196167
train,5400,7.8659586906433105
train,5500,7.856731414794922
train,5600,7.8790411949157715
train,5700,7.850517272949219
train,5800,7.863126277923584
train,5900,7.850144386291504
train,6000,7.833629608154297
train,6100,7.863275051116943
train,6200,7.823878765106201
train,6300,7.851573467254639
train,6400,7.828135013580322
train,6500,7.8186774253845215
train,6600,7.840097427368164
train,6700,7.809598445892334
train,6800,7.816408634185791
train,6900,7.814097881317139
train,7000,7.78616189956665
train,7100,7.814693927764893
train,7200,7.788928031921387
train,7300,7.803731918334961
train,7400,7.7829203605651855
train,7500,7.783353805541992
train,7600,7.797433853149414
train,7700,7.770193099975586
train,7800,7.779813289642334
train,7900,7.765638828277588
train,8000,7.748494625091553
train,8100,7.777419090270996
train,8200,7.745001792907715
train,8300,7.765767574310303
train,8400,7.739579677581787
train,8500,7.734025001525879
train,8600,7.761786937713623
train,8700,7.72623348236084
train,8800,7.737662315368652
train,8900,7.73319673538208
train,9000,7.702184677124023
train,9100,7.729333400726318
train,9200,7.698371410369873
train,9300,7.717845916748047
train,9400,7.703602313995361
train,9500,7.694179058074951
train,9600,7.711799621582031
train,9700,7.69284200668335
train,9800,7.6926751136779785
train,9900,7.68635368347168
train,10000,7.659984111785889
train,10100,7.692725658416748
train,10200,7.660872459411621
train,10300,7.685258388519287
train,10400,7.660957336425781
train,10500,7.659910202026367
train,10600,7.677822589874268
train,10700,7.640339374542236
train,10800,7.64773416519165
train,10900,7.646230220794678
train,11000,7.626397132873535
train,11100,7.65254545211792
train,11200,7.621575832366943
train,11300,7.644721508026123
train,11400,7.6212286949157715
train,11500,7.611189365386963
train,11600,7.640838623046875
train,11700,7.6132121086120605
train,11800,7.618016719818115
train,11900,7.6136627197265625
train,12000,7.582260608673096
train,12100,7.6214189529418945
train,12200,7.590267181396484
train,12300,7.6112236976623535
train,12400,7.583146572113037
train,12500,7.5727362632751465
train,12600,7.602779388427734
train,12700,7.573589324951172
train,12800,7.583451271057129
train,12900,7.575750350952148
train,13000,7.541990756988525
train,13100,7.580595016479492
train,13200,7.547607421875
train,13300,7.576424598693848
train,13400,7.556119441986084
train,13500,7.538862228393555
train,13600,7.5587477684021
train,13700,7.546009540557861
train,13800,7.540395259857178
train,13900,7.541802883148193
train,14000,7.510748863220215
train,14100,7.553994655609131
train,14200,7.515501022338867
train,14300,7.537376403808594
train,14400,7.518989086151123
train,14500,7.510075092315674
train,14600,7.536157608032227
train,14700,7.5108232498168945
train,14800,7.514171600341797
train,14900,7.51508092880249
train,15000,7.465517520904541
train,15100,7.525044918060303
train,15200,7.473354339599609
train,15300,7.512901306152344
train,15400,7.47559928894043
train,15500,7.466794967651367
train,15600,7.499179363250732
train,15700,7.475525379180908
train,15800,7.476467609405518
train,15900,7.47310209274292
train,16000,7.447870254516602
train,16100,7.487786769866943
train,16200,7.454287052154541
train,16300,7.4786810874938965
train,16400,7.449934005737305
train,16500,7.443236351013184
train,16600,7.471251010894775
train,16700,7.44331693649292
train,16800,7.453409194946289
train,16900,7.450066566467285
train,17000,7.417787075042725
train,17100,7.463479995727539
train,17200,7.429149150848389
train,17300,7.454348087310791
train,17400,7.428541660308838
train,17500,7.416365623474121
train,17600,7.447751522064209
train,17700,7.414844036102295
train,17800,7.416292667388916
train,17900,7.42721700668335
train,18000,7.389427185058594
train,18100,7.435093879699707
train,18200,7.39139986038208
train,18300,7.421170711517334
train,18400,7.408317565917969
train,18500,7.386313438415527
train,18600,7.420044898986816
train,18700,7.381802082061768
train,18800,7.387225151062012
train,18900,7.394833087921143
train,19000,7.3687310218811035
train,19100,7.408059597015381
train,19200,7.369607448577881
train,19300,7.400981426239014
train,19400,7.371946811676025
train,19500,7.355935096740723
train,19600,7.396180152893066
train,19700,7.365049362182617
train,19800,7.367339134216309
train,19900,7.366379261016846
train,20000,7.340475082397461
train,20100,7.382858753204346
train,20200,7.347808837890625
train,20300,7.365856647491455
train,20400,7.343282222747803
train,20500,7.335002422332764
train,20600,7.367809295654297
train,20700,7.332930088043213
train,20800,7.33169412612915
train,20900,7.339587211608887
train,21000,7.315898418426514
train,21100,7.359408855438232
train,21200,7.3174920082092285
train,21300,7.349296569824219
train,21400,7.322203159332275
train,21500,7.303733825683594
train,21600,7.338257312774658
train,21700,7.317326545715332
train,21800,7.309533596038818
train,21900,7.317368984222412
train,22000,7.286792278289795
train,22100,7.326216697692871
train,22200,7.295839786529541
train,22300,7.3195481300354
train,22400,7.300997734069824
train,22500,7.274658203125
train,22600,7.312407493591309
train,22700,7.280206203460693
train,22800,7.280953884124756
train,22900,7.300332069396973
train,23000,7.2547454833984375
train,23100,7.308206081390381
train,23200,7.269832611083984
train,23300,7.291289329528809
train,23400,7.275289058685303
train,23500,7.262111663818359
train,23600,7.295344829559326
train,23700,7.26541805267334
train,23800,7.262164115905762
train,23900,7.266204833984375
train,24000,7.2350077629089355
train,24100,7.276352882385254
train,24200,7.250800132751465
train,24300,7.263487815856934
train,24400,7.250319480895996
train,24500,7.234446048736572
train,24600,7.268868923187256
train,24700,7.238539218902588
train,24800,7.23007869720459
train,24900,7.241477966308594
train,25000,7.206974983215332
train,25100,7.263509273529053
train,25200,7.225025653839111
train,25300,7.239369869232178
train,25400,7.220640182495117
train,25500,7.20955228805542
train,25600,7.237123489379883
train,25700,7.205684185028076
train,25800,7.206413269042969
train,25900,7.216158866882324
train,26000,7.1844353675842285
train,26100,7.237431526184082
train,26200,7.200361251831055
train,26300,7.2132568359375
train,26400,7.201386451721191
train,26500,7.182858943939209
train,26600,7.220047950744629
train,26700,7.188912868499756
train,26800,7.18735933303833
